,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
236,"North York, Don Mills South",43.72589970000001,-79.340923,Barber Greene Square,43.72765419328633,-79.3408102071437,Shopping Mall
237,"North York, Don Mills South",43.72589970000001,-79.340923,Just Hockey,43.72700002138394,-79.34250711829843,Sporting Goods Shop
238,"North York, Wilson Heights",43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
239,"North York, Wilson Heights",43.7543283,-79.4422593,Starbucks,43.755703000000004,-79.440483,Coffee Shop
240,"North York, Wilson Heights",43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
241,"North York, Wilson Heights",43.7543283,-79.4422593,Best for Bride in Toronto,43.755551000000004,-79.437744,Bridal Shop
242,"North York, Wilson Heights",43.7543283,-79.4422593,Bagel Plus,43.75539484400372,-79.44068597899691,Restaurant
243,"North York, Wilson Heights",43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
244,"North York, Wilson Heights",43.7543283,-79.4422593,Dairy Queen,43.75567964325239,-79.44016579234159,Ice Cream Shop
245,"North York, Wilson Heights",43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
246,"North York, Wilson Heights",43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
247,"North York, Wilson Heights",43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257188,Sushi Restaurant
248,"North York, Wilson Heights",43.7543283,-79.4422593,Subway,43.75574127534063,-79.44050193032682,Sandwich Place
249,"North York, Wilson Heights",43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
250,"North York, Wilson Heights",43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.4427400686169,Fried Chicken Joint
251,"North York, Wilson Heights",43.7543283,-79.4422593,Yogurty's,43.75619056836649,-79.43941837290544,Frozen Yogurt Shop
252,"North York, Wilson Heights",43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
253,"North York, Wilson Heights",43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
254,"North York, Wilson Heights",43.7543283,-79.4422593,Sheppard Plaza,43.75569512647939,-79.43961347354475,Shopping Mall
255,"North York, Wilson Heights",43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649449,Supermarket
256,"North York, Wilson Heights",43.7543283,-79.4422593,Rogers,43.75543769999999,-79.4411542,Video Store
257,"North York, Wilson Heights",43.7543283,-79.4422593,All In The Cards,43.756161999999996,-79.439348,Gift Shop
258,"North York, Wilson Heights",43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
259,"North York, York University",43.7679803,-79.48726190000002,MUSE Massage Spa,43.7656861872247,-79.48931836660459,Massage Studio
260,"North York, York University",43.7679803,-79.48726190000002,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
261,"North York, York University",43.7679803,-79.48726190000002,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
262,"North York, York University",43.7679803,-79.48726190000002,Fox & Fiddle,43.763794619395505,-79.48849672002802,Bar
263,"North York, York University",43.7679803,-79.48726190000002,Party City,43.764173736546354,-79.4852503780818,Miscellaneous Shop
264,"North York, Downsview East",43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
265,"North York, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Park,43.734705708074074,-79.46477740817079,Park
266,"North York, Downsview East",43.737473200000004,-79.46476329999999,Fly By (Bombardier),43.737631678660755,-79.46905639949065,Snack Place
267,Downsview West,43.7390146,-79.5069436,TD Canada Trust,43.740369455302194,-79.51237499713899,Bank
268,Downsview West,43.7390146,-79.5069436,Giltspur Park,43.73572426577186,-79.50782060623169,Park
269,Downsview West,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
270,Downsview West,43.7390146,-79.5069436,Price Chopper,43.739908410840556,-79.51226143309357,Grocery Store
271,Downsview West,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
272,Downsview Central,43.7284964,-79.49569740000003,Roding Park,43.72865504119429,-79.49291760986993,Baseball Field
273,Downsview Central,43.7284964,-79.49569740000003,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
274,Downsview Northwest,43.7616313,-79.52099940000002,No Frills,43.758178,-79.51968000000002,Grocery Store
275,Downsview Northwest,43.7616313,-79.52099940000002,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
276,Downsview Northwest,43.7616313,-79.52099940000002,Dollarama,43.758177,-79.51967900000002,Discount Store
277,Downsview Northwest,43.7616313,-79.52099940000002,Driftwood community centre,43.765679595630225,-79.51970643195256,Athletics & Sports
278,Victoria Village,43.725882299999995,-79.31557159999998,Victoria Village Arena,43.723480555455076,-79.31563520925144,Hockey Arena
279,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
280,Victoria Village,43.725882299999995,-79.31557159999998,Portugril,43.725818762672425,-79.31278541470671,Portuguese Restaurant
281,Victoria Village,43.725882299999995,-79.31557159999998,Memories of Africa,43.72660188313635,-79.31242694132447,Grocery Store
282,"East York, Parkview Hill",43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
283,"East York, Parkview Hill",43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
284,"East York, Parkview Hill",43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
285,"East York, Parkview Hill",43.7063972,-79.309937,TD Canada Trust,43.70573988375594,-79.31227013468738,Bank
286,"East York, Parkview Hill",43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
287,"East York, Parkview Hill",43.7063972,-79.309937,Harvey's,43.71072995920288,-79.30883762217763,Fast Food Restaurant
288,"East York, Parkview Hill",43.7063972,-79.309937,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
289,"East York, Parkview Hill",43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.705232834483006,-79.31327432821827,Intersection
290,"East York, Parkview Hill",43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
291,"East York, Parkview Hill",43.7063972,-79.309937,91 Woodbine Bus (south),43.707646378702705,-79.31380806795835,Bus Line
292,"East York, Parkview Hill",43.7063972,-79.309937,Harvey's,43.708136278147926,-79.3141045886623,Fast Food Restaurant
293,"East York, Parkview Hill",43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891098,Athletics & Sports
294,Woodbine Heights,43.69534390000001,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142581,Skating Rink
295,Woodbine Heights,43.69534390000001,-79.3183887,East York Curling Club,43.69682672948464,-79.31365836861947,Curling Ice
296,Woodbine Heights,43.69534390000001,-79.3183887,The Beer Store,43.6937312,-79.31675909999998,Beer Store
297,Woodbine Heights,43.69534390000001,-79.3183887,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
298,Woodbine Heights,43.69534390000001,-79.3183887,Stan Wadlow Park,43.6978358205844,-79.31430328766514,Park
299,Woodbine Heights,43.69534390000001,-79.3183887,Luxy Nails,43.69285615840882,-79.31584945671129,Spa
300,Woodbine Heights,43.69534390000001,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513004,Athletics & Sports
301,Woodbine Heights,43.69534390000001,-79.3183887,New Star Video,43.692565,-79.315937,Video Store
302,Woodbine Heights,43.69534390000001,-79.3183887,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
303,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780984,Trail
304,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678878999999995,-79.29773399999998,Health Food Store
305,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
306,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
307,Leaside,43.7090604,-79.3634517,Local Leaside,43.710011667931134,-79.36351433524794,Sports Bar
308,Leaside,43.7090604,-79.3634517,LCBO,43.71057130446395,-79.36028703241084,Liquor Store
309,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
310,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591484,Sporting Goods Shop
311,Leaside,43.7090604,-79.3634517,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
312,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.710428911854564,-79.3635470616502,Restaurant
313,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315713,Bike Shop
314,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604978,-79.35975310254634,Supermarket
315,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
316,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
317,Leaside,43.7090604,-79.3634517,PetSmart,43.71268189999999,-79.3626365,Pet Store
318,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Juice Bar
319,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.711596592510936,-79.36396207124376,Sushi Restaurant
320,Leaside,43.7090604,-79.3634517,Tim Hortons,43.705629302150726,-79.36102831503376,Coffee Shop
321,Leaside,43.7090604,-79.3634517,Five Guys,43.70563811973093,-79.36121130859895,Burger Joint
322,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
323,Leaside,43.7090604,-79.3634517,Subway,43.71041010856162,-79.36185814836223,Sandwich Place
324,Leaside,43.7090604,-79.3634517,South St. Burger,43.710510263193854,-79.36158441272885,Burger Joint
325,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
326,Leaside,43.7090604,-79.3634517,TD Canada Trust,43.71162047110538,-79.36354860663414,Bank
327,Leaside,43.7090604,-79.3634517,Starbucks,43.706564,-79.35959100000002,Coffee Shop
328,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
329,Leaside,43.7090604,-79.3634517,Golf Town,43.709408695876256,-79.36231678378941,Sporting Goods Shop
330,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Department Store
331,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
332,Leaside,43.7090604,-79.3634517,SportChek,43.70985360457569,-79.36045518457756,Sporting Goods Shop
333,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
334,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
335,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
336,Leaside,43.7090604,-79.3634517,Best Buy,43.70925512122322,-79.36168044805527,Electronics Store
337,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
338,Leaside,43.7090604,-79.3634517,Laird Plaza,43.70947413128063,-79.36100167126415,Shopping Mall
339,Leaside,43.7090604,-79.3634517,Starbucks,43.710741,-79.36068,Coffee Shop
340,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
341,Thorncliffe Park,43.7053689,-79.34937190000002,Costco,43.70705091308799,-79.34809335034059,Warehouse Store
342,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal Kebab & Sweet Centre,43.70592323006134,-79.35152127765923,Indian Restaurant
343,Thorncliffe Park,43.7053689,-79.34937190000002,Fit4Less,43.705689,-79.346018,Gym
344,Thorncliffe Park,43.7053689,-79.34937190000002,Bikram Yoga East York,43.705450010069825,-79.35144826217264,Yoga Studio
345,Thorncliffe Park,43.7053689,-79.34937190000002,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
346,Thorncliffe Park,43.7053689,-79.34937190000002,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
347,Thorncliffe Park,43.7053689,-79.34937190000002,Subway,43.70459633629002,-79.34967021023124,Sandwich Place
348,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
349,Thorncliffe Park,43.7053689,-79.34937190000002,Petro-Canada,43.704058,-79.34809399999997,Gas Station
350,Thorncliffe Park,43.7053689,-79.34937190000002,Hakka Garden,43.70457835126133,-79.34977027417523,Indian Restaurant
351,Thorncliffe Park,43.7053689,-79.34937190000002,Tim Hortons,43.705089799999996,-79.3505453,Coffee Shop
352,Thorncliffe Park,43.7053689,-79.34937190000002,Pizza Pizza,43.70556429313704,-79.34713894303022,Pizza Place
353,Thorncliffe Park,43.7053689,-79.34937190000002,A&W,43.706275,-79.34467,Fast Food Restaurant
354,Thorncliffe Park,43.7053689,-79.34937190000002,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
355,Thorncliffe Park,43.7053689,-79.34937190000002,TD Canada Trust,43.7063562,-79.34564259999998,Bank
356,Thorncliffe Park,43.7053689,-79.34937190000002,Thorncliffe Park Dr & Overlea Blvd,43.704777261349896,-79.35006522829346,Intersection
357,Thorncliffe Park,43.7053689,-79.34937190000002,Dollarama,43.705689,-79.346018,Discount Store
358,Thorncliffe Park,43.7053689,-79.34937190000002,Leaside park,43.70217669622919,-79.35137675914694,Park
359,East Toronto,43.685347,-79.3381065,Aldwych Park,43.68490095564762,-79.34109075059628,Park
360,East Toronto,43.685347,-79.3381065,The Path,43.68392344354093,-79.33500661843324,Park
361,East Toronto,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843324,Convenience Store
362,East Toronto,43.685347,-79.3381065,The Red Rocket,43.68804803553563,-79.33327372317169,Coffee Shop
363,"East Toronto, Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
364,"East Toronto, Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
365,"East Toronto, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
366,"East Toronto, Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
367,"East Toronto, Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
368,"East Toronto, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,43.67782749451309,-79.35056873157725,Greek Restaurant
369,"East Toronto, Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,43.677621744798834,-79.3521159367257,Yoga Studio
370,"East Toronto, Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,43.67766274536,-79.35131257623709,Brewery
371,"East Toronto, Riverdale",43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
372,"East Toronto, Riverdale",43.6795571,-79.352188,Alexandros,43.67830448799867,-79.34948556208978,Greek Restaurant
373,"East Toronto, Riverdale",43.6795571,-79.352188,7 Numbers,43.67706177495983,-79.35393428891682,Italian Restaurant
374,"East Toronto, Riverdale",43.6795571,-79.352188,Valley Farm Produce,43.67799929468728,-79.3499690927287,Fruit & Vegetable Store
375,"East Toronto, Riverdale",43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
376,"East Toronto, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
377,"East Toronto, Riverdale",43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
378,"East Toronto, Riverdale",43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
379,"East Toronto, Riverdale",43.6795571,-79.352188,Re: Reading,43.67850657042808,-79.34767758382526,Bookstore
380,"East Toronto, Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
381,"East Toronto, Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
382,"East Toronto, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
383,"East Toronto, Riverdale",43.6795571,-79.352188,Pan on the Danforth,43.67826316818987,-79.34864777195595,Greek Restaurant
384,"East Toronto, Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
385,"East Toronto, Riverdale",43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
386,"East Toronto, Riverdale",43.6795571,-79.352188,Detroit Eatery,43.677594370023954,-79.35176144372599,Diner
387,"East Toronto, Riverdale",43.6795571,-79.352188,Urban Nails,43.6766677890219,-79.35660190332753,Spa
388,"East Toronto, Riverdale",43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
389,"East Toronto, Riverdale",43.6795571,-79.352188,Bulk Barn,43.67678989740335,-79.35586511284247,Grocery Store
390,"East Toronto, Riverdale",43.6795571,-79.352188,Athen's Pastries,43.678165895331134,-79.34892679522845,Greek Restaurant
391,"East Toronto, Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
